id,created_at,updated_at,name,name_en,detail,plo_level,deleted_at,curriculum_id,parent_plo_id
631,2024-11-13 10:23:03,2024-11-13 10:23:03,3.2,,บัณฑิตสามารถเลือกและใช้เครื่องมือ (เครื่องมือทางวิทยาศาสตร์ เครื่องมือสำหรับการวิเคราะห์ข้อมูล ฯลฯ) ได้อย่างเหมาะสมและถูกต้อง,2,,26,195
632,2024-11-13 10:23:03,2024-11-13 10:23:03,3.3,,บัณฑิตสามารถนำเสนอแนวทางเพื่อการสร้างนวัตกรรมที่เป็นประโยชน์ต่อเศรษฐกิจและสังคม,2,,26,195
196,2024-11-06 14:05:43,2024-11-13 10:23:03,4,,บัณฑิตแสดงออกถึงความกระตือรือร้นและมีความตระหนักถึงความสำคัญของการเรียนรู้ตลอดชีวิต ตลอดจนมีความพร้อมและมีทักษะในการศึกษาหาความรู้เพื่อพัฒนาตนเอง:,1,,26,
633,2024-11-13 10:23:03,2024-11-13 10:23:03,4.1,,บัณฑิตสามารถสืบค้นและเลือกใช้แหล่งข้อมูล และเทคโนโลยีสารสนเทศ เพื่อใช้สำหรับการพัฒนาตนเองอย่างต่อเนื่อง,2,,26,196
634,2024-11-13 10:23:03,2024-11-13 10:23:03,4.2,,บัณฑิตสามารถระบุและแก้โจทย์ปัญหาทางเคมีอุตสาหกรรมได้อย่างเป็นระบบ,2,,26,196
261,2024-11-06 14:27:03,2024-11-13 11:43:56,1,,สามารถอธิบายองค์ความรู้ด้านการท่องเที่ยวและการโรงแรม และแสดงออกถึงความมีทักษะวิชาชีพด้านการท่องเที่ยวและการโรงแรม,1,,33,
329,2024-11-07 09:02:57,2024-11-13 11:43:56,1.1,,อธิบายองค์ความรู้ด้านอุตสาหกรรมการท่องเที่ยวและการโรงแรม ตลอดจนองค์ความรู้ด้านเศรษฐกิจ สังคม วัฒนธรรม สิ่งแวดล้อม และอารยธรรมล้านนาที่เกี่ยวข้องกับการท่องเที่ยวและการโรงแรม,2,,33,261
262,2024-11-06 14:27:03,2024-11-13 11:43:56,2,,แสดงออกถึงความมีทักษะด้านการคิด วิเคราะห์ สังเคราะห์ มีความสามารถในการประยุกต์ใช้ความรู้รวมถึงอัตลักษณ์ล้านนาเกี่ยวกับการท่องเที่ยวและการโรงแรมได้อย่างสร้างสรรค์,1,,33,
263,2024-11-06 14:27:08,2024-11-13 11:43:56,3,,แสดงออกถึงสามารถในการสื่อสาร การประสานงาน การจัดการและการทำงานเป็นทีม แสดงออกถึงความสามารถในการปรับตัวและทักษะความเป็นผู้นำ รวมถึงความมีจิตบริการและความรับผิดชอบต่อหน้าที่,1,,33,
336,2024-11-07 09:02:57,2024-11-13 11:43:56,4.1,,แสดงออกถึงความมีจรรยาบรรณวิชาชีพด้านการท่องเที่ยวและการโรงแรมและสามารถนำหลักจรรยาบรรณวิชาชีพมาใช้ในการทำงาน,2,,33,264
205,2024-11-06 14:09:19,2024-11-13 14:28:40,1,,มีความรู้ ทักษะ และคุณลักษณะตามมาตรฐานวิชาชีพผู้บริหารสถานศึกษา น้อมนำศาสตร์พระราชาและหลักปรัชญาของเศรษฐกิจพอเพียงมาประยุกต์ใช้ในการบริหารการศึกษาได้อย่างสร้างสรรค์ :,1,,27,
362,2024-11-07 09:07:31,2024-11-13 14:28:40,1.1,,มีความรู้ ความสามารถ ทักษะทางปัญญา และสมรรถนะตามมาตรฐานความรู้ มาตรฐานการปฏิบัติงานและมาตรฐานการปฏิบัติตนตามข้อบังคับคุรุสภาว่าด้วยมาตรฐานวิชาชีพ พ.ศ.2556,2,,27,205
206,2024-11-06 14:09:19,2024-11-13 14:28:40,2,,เป็นผู้นำทางวิชาการและวิชาชีพที่มีส่วนร่วมแก้ปัญหาทางการศึกษาและสร้างสรรค์นวัตกรรม ด้วยการบูรณาการข้ามศาสตร์เพื่อสร้างโอกาสและลดความเหลื่อมล้ำทางการศึกษา :,1,,27,
207,2024-11-06 14:09:19,2024-11-13 14:28:40,3,,เป็นผู้นำที่มีสมรรถนะการบริหารการศึกษายุคใหม่ รู้เท่าทันการเปลี่ยนแปลง ทำงานร่วมกับผู้อื่นได้อย่างสร้างสรรค์ ปรับตัวในโลกดิจิทัลและโลกอนาคตได้,1,,27,
369,2024-11-07 09:07:31,2024-11-13 14:28:40,3.1,,มีสมรรถนะผู้นำการเรียนรู้ ผู้นำการคิดและการปฏิบัติ ผู้นำการเปลี่ยนแปลงสู่เป้าหมายที่ท้าทาย รู้เท่าทันการเปลี่ยนแปลง ปรับตัวในโลกดิจิทัลและโลกอนาคตได้อย่างเหมาะสม,2,,27,207
208,2024-11-06 14:09:19,2024-11-13 14:28:40,4,,มีคุณธรรม จริยธรรมและเป็นต้นแบบการสร้างพลเมืองที่เข้มแข็ง กล้าคิดริเริ่มสิ่งใหม่ ต่อต้านการกระทำในสิ่งที่ผิด เสนอแนวทางในการแก้ไขปัญหาการศึกษาไทยอย่างสร้างสรรค์ :,1,,27,
222,2024-11-06 14:13:32,2024-11-13 14:32:19,1,,มีความรู้ ทักษะและความเชี่ยวชาญในศาสตร์บริหารการศึกษาอย่างลุ่มลึก และร่วมมือกับเครือข่ายในการประยุกต์ใช้องค์ความรู้เพื่อสร้างสรรค์นวัตกรรมและการพัฒนาที่ยั่งยืน เผยแพร่ผลงานที่มีคุณค่าทางวิชาการและวิชาชีพในระดับชาติและนานาชาติ :,1,,29,
375,2024-11-07 09:09:05,2024-11-13 14:32:19,1.1,,มีความรู้ ความสามารถ ทักษะทางปัญญา และความเชี่ยวชาญในศาสตร์ทางการบริหารสถานศึกษาและการบริหารการศึกษาอย่างลุ่มลึก,2,,29,222
223,2024-11-06 14:13:32,2024-11-13 14:32:19,2,,เป็นผู้นำที่มีสมรรถนะการบริหารการศึกษายุคใหม่ มีการบริหารเชิงกลยุทธ์ที่ทันต่อการเปลี่ยนแปลง อย่างเป็นระบบ ถูกต้อง เหมาะสม และมีประสิทธิภาพ สอดคล้องกับบริบทเชิงพื้นที่ พลวัตของสังคมไทยและสังคมโลก :,1,,29,
224,2024-11-06 14:13:32,2024-11-13 14:32:19,3,,เป็นผู้นำทางวิชาการที่ออกแบบและแก้ไขปัญหาการศึกษาที่ซับซ้อนผ่านกระบวนการวิจัยและพัฒนาที่บูรณาการข้ามศาสตร์เพื่อยกระดับคุณภาพ สร้างโอกาสและลดความเหลื่อมล้ำทางการศึกษา และนำเสนอแนวทางหรือข้อเสนอเชิงนโยบายเพื่อการปฏิรูปการศึกษา :,1,,29,
225,2024-11-06 14:13:32,2024-11-13 14:32:19,4,,เป็นผู้นำที่มีคุณธรรม จริยธรรมและเป็นพลเมืองที่เข้มแข็ง กล้าคิดริเริ่มสิ่งใหม่อย่างถูกต้อง เป็นแบบอย่างที่ดีในการน้อมนำศาสตร์พระราชาและหลักปรัชญาของเศรษฐกิจพอเพียงมาประยุกต์ใช้ได้อย่างสร้างสรรค์ สร้างเครือข่ายความร่วมมือในการพัฒนาตนเองและวิชาชีพ ปรับตัวในโลกยุคปกติใหม่และโลกอนาคต ร่วมกันขจัดความขัดแย้งและสร้างสันติสุขในสังคมไทยและสังคมโลกอย่างยั่งยืน :,1,,29,
452,2024-11-07 09:21:26,2024-11-13 15:42:19,1,,บัณฑิตมีจรรยาบรรณ ทักษะทางสังคมและความรับผิดชอบ :,1,,40,
456,2024-11-07 09:21:26,2024-11-13 15:42:19,2,,บัณฑิตมีความรู้ทางชีวเคมี สามารถติดตามความก้าวหน้าทางวิชาการและเทคโนโลยี :,1,,40,
462,2024-11-07 09:21:26,2024-11-13 15:42:19,4,,บัณฑิตมีทักษะการทำวิจัยทางชีวเคมี :,1,,40,
469,2024-11-07 09:21:26,2024-11-13 15:42:19,6,,บัณฑิตมีทักษะการสืบค้น วิเคราะห์ และประยุกต์ องค์ความรู้และข้อมูลสารสนเทศทางชีวเคมี,1,,40,
342,2024-11-07 09:03:38,2024-11-13 16:10:46,1.3,,จัดเก็บ และค้นคืนสารสนเทศและความรู้อย่างเป็นระบบ,2,,34,272
344,2024-11-07 09:03:38,2024-11-13 16:10:46,1.5,,ประยุกต์ใช้ความรู้เพื่อการอนุรักษ์ และสงวนรักษาสารสนเทศอย่างเหมาะสมตามบริบท,2,,34,272
252,2024-11-06 14:25:03,2024-11-18 11:23:03,4,,บัณฑิตสามารถนำความรู้และทักษะภาษาพม่าไปประยุกต์ใช้ในการทำงาน :,1,,32,
433,2024-11-07 09:17:59,2024-11-18 11:45:07,1.1,,บัณฑิตสามารถประยุกต์ความรู้ทางวิทยาศาสตร์-คณิตศาสตร์ และสถิติ ตลอดจนชีวเคมีพื้นฐานที่สามารถเชื่อมโยงกับโจทย์ในชีวิตจริงได้,2,,38,432
447,2024-11-07 09:17:59,2024-11-18 11:45:08,4.2,,บัณฑิตแสดงออกถึงจรรยาบรรณ นักวิจัยตามมาตรฐานสากล มีความซื่อสัตย์ต่อกระบวนการวิจัยและการนำเสนอข้อมูล และมีวิจารณญาณทางชีวจริยศาสตร์ (Bioethics),2,,38,445
472,2024-11-07 09:23:05,2024-11-18 14:18:52,1,,นักศึกษาสามารถอธิบายองค์ความรู้พื้นฐานด้านเศรษฐศาสตร์เกษตรศาสตร์ อุตสาหกรรมเกษตร ธุรกิจเกษตร อธิบายสถานการณ์การจัดการทรัพยากร และจัดการธุรกิจเกษตร,1,,41,
473,2024-11-07 09:23:05,2024-11-18 14:18:52,1.1,,อธิบายความรู้พื้นฐานด้านระบบเกษตร การจัดการเกษตร เศรษฐศาสตร์เกษตร และธุรกิจเกษตร,2,,41,472
484,2024-11-07 09:23:05,2024-11-18 14:18:52,4.1,,สื่อสารทางวิชาการและการทำงานที่เกี่ยวข้องด้วยการนำเสนอปากเปล่า และการเขียนบรรยายทั้ง ภาษาไทย และภาษาอังกฤษ ได้อย่างเหมาะสมและมีประสิทธิภาพ,2,,41,483
635,2024-11-18 17:34:54,2024-11-18 17:34:54,1,,นักศึกษาสามารถอธิบายและประยุกต์ใช้องค์ความรู้ทางเศรษฐศาสตร์เกษตรและธุรกิจเกษตรในการจัดการทรัพยากรเกษตรอย่างมีประสิทธิภาพ,1,,64,
636,2024-11-18 17:34:54,2024-11-18 17:34:54,2,,นักศึกษาสามารถรวบรวม วิเคราะห์ และแปลผลข้อมูลบนฐานของทฤษฎี แนวคิดและวิทยาการที่ทันสมัย ตลอดจนการใช้เครื่องมือทางเศรษฐศาสตร์เกษตรและการจัดการธุรกิจเกษตร เพื่ออธิบายสถานการณ์และแก้ปัญหาที่เกี่ยวข้องกับการพัฒนาเศรษฐกิจการเกษตร,1,,64,
637,2024-11-18 17:34:54,2024-11-18 17:34:54,3,,นักศึกษาสามารถสื่อสารและนำเสนออย่างมีประสิทธิผลทางด้านการเขียนและการพูด,1,,64,
638,2024-11-18 17:34:54,2024-11-18 17:34:54,4,,นักศึกษามีคุณธรรม จริยธรรม มีภาวะความเป็นผู้นำผู้ตามที่ดี มีทักษะการทำงานเป็นทีม และมีความรับผิดชอบต่อสังคม,1,,64,
639,2024-11-20 14:05:24,2024-11-20 14:05:24,1,,สามารถใช้ทักษะด้านการจัดการสารสนเทศและความรู้ในการพัฒนาองค์กรสารสนเทศร่วมกับความรู้ในศาสตร์อื่น ๆ มาทำงานที่ได้รับมอบหมาย,1,,65,
640,2024-11-20 14:05:24,2024-11-20 14:05:24,2,,สามารถใช้ความรู้และทักษะด้านเทคโนโลยีดิจิทัลเพื่อสนับสนุนการจัดการสารสนเทศและความรู้ในองค์กรสารสนเทศ,1,,65,
641,2024-11-20 14:05:24,2024-11-20 14:05:24,3,,ปฏิบัติตามจริยธรรมและจรรยาบรรณทางวิชาการและวิชาชีพของนักสารสนเทศ,1,,65,
642,2024-11-20 14:05:24,2024-11-20 14:05:24,4,,สามารถสร้างผลงานวิจัยเพื่อสร้างสิ่งใหม่ด้านการจัดการสารสนเทศและความรู้ในการพัฒนาองค์กรสารสนเทศ และวิชาชีพสารสนเทศ,1,,65,
643,2024-11-20 14:05:24,2024-11-20 14:05:24,5,,สามารถใช้ทักษะด้านการจัดการสารสนเทศและความรู้ในการประกอบอาชีพด้านสารสนเทศ,1,,65,
586,2024-11-11 11:31:37,2025-04-27 23:45:09,2,,"an ability to recognize ethical and professional responsibilities in engineering situations and make informed judgments, which must consider the impact of engineering solutions in global, economic, environmental, and societal contexts",1,,59,
648,2025-02-10 14:40:57,2025-04-27 23:45:09,4,,"an ability to develop and conduct appropriate experimentation, analyze and interpret data, and use engineering judgment to draw conclusions",1,,59,
649,2025-02-10 14:40:57,2025-04-27 23:45:09,5,,"an ability to acquire and apply new knowledge as needed, using appropriate learning strategies.",1,,59,
653,2025-03-19 14:35:00,2025-03-19 16:27:06,1,,"มีความซื่อสัตย์ มีวินัย ตรงต่อเวลา Demonstrate honesty, self-discipline and punctuality",1,,70,
861,2025-06-06 00:24:17,2025-06-06 00:24:17,6,,"สามารถพัฒนาและดำเนินการการทดลองที่เหมาะสม วิเคราะห์และตีความข้อมูล และใช้การวิจารณ์เชิงวิศวกรรมคอมพิวเตอร์เพื่อสรุปผล (an ability to develop and conduct appropriate experimentation, analyze and interpret data, and use engineering judgment to draw conclusions)",1,,106,
862,2025-06-06 00:24:17,2025-06-06 00:24:17,7,,"สามารถเรียนรู้และใช้ความรู้ใหม่ตามความต้องการ โดยใช้กลยุทธ์การเรียนรู้ที่เหมาะสม (an ability to acquire and apply new knowledge as needed, using appropriate learning strategies)",1,,106,
866,2025-06-06 09:30:55,2025-06-06 09:30:55,1.2,,อธิบายหลักการทางโภชนาการ และใช้ในการพัฒนาผลิตภัณฑ์อาหารได้อย่างเหมาะสม,2,,94,864
867,2025-06-06 09:30:55,2025-06-06 09:30:55,1.3,,พัฒนาและสร้างผลิตภัณฑ์นวัตกรรมต้นแบบได้,2,,94,864
797,2025-05-09 15:56:00,2025-05-09 16:05:56,41,,วิเคราะห์และสังเคราะห์แนวคิดและทฤษฎีเกี่ยวข้องกับการป้องกันและควบคุมการติดเชื้อ สู่การออกแบบโครงการการป้องกันและควบคุมการติดเชื้อ,1,,61,
660,2025-03-19 14:35:00,2025-03-19 16:27:06,2,,มีความรับผิดชอบต่อตนเองและสังคม Demonstrate self and social responsibility,1,,70,
798,2025-05-09 15:56:00,2025-05-09 16:05:56,42,,ประยุกต์ใช้เทคโนโลยีสารสนเทศ นวัตกรรมหลักฐานเชิงประจักษ์ และงานวิจัยในการป้องกันและควบคุมการติดเชื้อ,1,,61,
799,2025-05-09 15:56:00,2025-05-09 16:05:56,43,,ริเริ่มพัฒนาและเผยแพร่งานวิจัยและนวัตกรรมเกี่ยวกับการป้องกันและควบคุมการติดเชื้อในระดับชาติหรือนานาชาติ โดยบูรณาการแนวคิด ทฤษฎีทางการพยาบาล และศาสตร์ที่เกี่ยวข้อง,1,,61,
800,2025-05-09 15:56:00,2025-05-09 16:05:56,44,,แสดงออกถึงภาวะผู้นำทางวิชาการและปฏิบัติตนตามหลักคุณธรรมจริยธรรมทางการพยาบาลในการป้องกันและควบคุมการติดเชื้อ,1,,61,
801,2025-05-09 15:56:00,2025-05-09 16:05:56,45,,ยกระดับคุณภาพการปฏิบัติการพยาบาลผู้ป่วยเฉพาะกลุ่มโรคติดเชื้อที่มีปัญหาสุขภาพซับซ้อน โดยใช้หลักฐานเชิงประจักษ์อย่างต่อเนื่อง,1,,61,
802,2025-05-09 15:56:00,2025-05-09 16:05:56,46,,ประสานความร่วมมือกับภาคีเครือข่ายที่เกี่ยวข้องกับการป้องกันและควบคุมการติดเชื้อ,1,,61,
868,2025-06-06 09:30:55,2025-06-06 09:30:55,2,,มีทักษะการเป็นผู้ประกอบการที่เกี่ยวข้องกับผลิตภัณฑ์อุตสาหกรรมเกษตร,1,,94,
869,2025-06-06 09:30:55,2025-06-06 09:30:55,2.1,,บริหารการจัดการทางการตลาด และการตลาดดิจิทัลในธุรกิจผลิตภัณฑ์อาหารได้,2,,94,868
870,2025-06-06 09:30:55,2025-06-06 09:30:55,2.2,,สร้างแบบจำลองธุรกิจผลิตภัณฑ์อาหารได้ และทดสอบความเป็นไปได้,2,,94,868
871,2025-06-06 09:30:55,2025-06-06 09:30:55,3,,ผลิตผลิตภัณฑ์อาหารที่มีคุณภาพ มีความปลอดภัย และสอดคล้องกับกฎหมาย,1,,94,
872,2025-06-06 09:30:55,2025-06-06 09:30:55,3.1,,สามารถเลือกและประยุกต์ใช้ วัตถุดิบและวัตถุเจือปนอาหารสำหรับผลิตภัณฑ์ได้อย่างเหมาะสม และปลอดภัย,2,,94,871
873,2025-06-06 09:30:55,2025-06-06 09:30:55,3.2,,นำเทคโนโลยีไปใช้ในการผลิตได้อย่างถูกต้อง,2,,94,871
874,2025-06-06 09:30:55,2025-06-06 09:30:55,3.3,,สามารถวิเคราะห์คุณภาพ ออกแบบการควบคุมและประกันคุณภาพได้อย่างเหมาะสม,2,,94,871
875,2025-06-06 09:30:55,2025-06-06 09:30:55,3.4,,ประเมิน และกำหนดอายุการเก็บของผลิตภัณฑ์ได้,2,,94,871
837,2025-05-09 16:13:40,2025-05-09 16:13:40,52,,ประยุกต์องค์ความรู้ทางการพยาบาลและศาสตร์ที่เกี่ยวข้อง และการใช้หลักฐานเชิงประจักษ์ในการปฏิบัติการพยาบาลและการพัฒนาคุณภาพการพยาบาลครอบคลุมประชากรของแขนงวิชาเฉพาะตามความเหมาะสมของบริบทและวัฒนธรรม,1,,61,
838,2025-05-09 16:13:40,2025-05-09 16:13:40,53,,สังเคราะห์/ริเริ่มแนวทางในการพัฒนาคุณภาพการปฏิบัติการพยาบาลเพื่อแก้ไขปัญหาด้านสุขภาพของประชากรตามความเหมาะสมของบริบทและวัฒนธรรม,1,,61,
839,2025-05-09 16:13:40,2025-05-09 16:13:40,54,,พัฒนางานวิจัยและนวัตกรรมเพื่อยกระดับคุณภาพการดูแลทางการพยาบาล รวมทั้งเผย แพร่ผลงานวิจัยในระดับชาติหรือนานาชาติ,1,,61,
840,2025-05-09 16:13:40,2025-05-09 16:13:40,55,,ประยุกต์ใช้เทคโนโลยีดิจิทัล และสารสนเทศในการปฏิบัติการพยาบาลและพัฒนาคุณภาพการพยาบาลที่สอดคล้องกับบริบทสังคมสมัยใหม่,1,,61,
841,2025-05-09 16:13:40,2025-05-09 16:13:40,56,,แสดงออกถึงภาวะผู้นำในการพัฒนาคุณภาพการพยาบาลบนพื้นฐานของคุณธรรม จริยธรรม และจรรยาบรรณวิชาชีพ,1,,61,
668,2025-03-19 14:35:00,2025-03-19 16:27:06,3,,จัดการประเด็นหรือปัญหาทางจริยธรรมได้อย่างเหมาะสม Able to properly manage ethical issues or problems,1,,70,
842,2025-05-09 16:13:40,2025-05-09 16:13:40,57,,วิเคราะห์และสังเคราะห์ องค์ความรู้ศาสตร์ทางการพยาบาลและการผดุงครรภ์ ศาสตร์อื่นที่เกี่ยวข้อง และหลักฐานเชิงประจักษ์ในการดูแลผู้รับบริการสุขภาพทางการผดุงครรภ์,1,,61,
843,2025-05-09 16:13:40,2025-05-09 16:13:40,58,,มีทักษะในการปฏิบัติการผดุงครรภ์ขั้นสูง และบริหารจัดการผลลัพธ์ทางการผดุงครรภ์ โดยการประยุกต์ศาสตร์ทางการพยาบาลและการผดุงครรภ์ ศาสตร์อื่นที่เกี่ยวข้อง และหลักฐานเชิงประจักษ์,1,,61,
844,2025-05-09 16:13:40,2025-05-09 16:13:40,59,,พัฒนางานวิจัยและ/หรือนวัตกรรมทางการผดุงครรภ์ เพื่อการปรับปรุงและพัฒนาคุณภาพการปฏิบัติการผดุงครรภ์,1,,61,
845,2025-05-09 16:13:40,2025-05-09 16:13:40,60,,ประยุกต์ทักษะทางเทคโนโลยีดิจิทัล สารสนเทศเพื่อการค้นคว้าความรู้และข้อมูลทางด้านวิชาการ และการติดต่อสื่อสารในการถ่ายทอดความรู้และข้อมูลทางวิชาการอย่างกว้างขวางและมีประสิทธิภาพ,1,,61,
846,2025-05-09 16:13:40,2025-05-09 16:13:40,61,,เป็นผู้นำในการปรับปรุงและพัฒนางานด้านการผดุงครรภ์ การทำงานเป็นทีม กับสหสาขาวิชาชีพหรือผู้ที่เกี่ยวข้อง โดยยึดผู้รับบริการเป็นศูนย์กลาง และคำนึงถึงความหลากหลายทางวัฒนธรรม,1,,61,
847,2025-05-09 16:13:40,2025-05-09 16:13:40,62,,แสดงออกถึงการเป็นผดุงครรภ์ที่เสียสละ มีจิตบริการ มีความรับผิดชอบ ปฏิบัติตามหลักจริยธรรม จรรยาบรรณวิชาชีพ กฎหมายวิชาชีพการพยาบาลและการผดุงครรภ์ และพัฒนาตนเองอย่างต่อเนื่องเพื่อการเรียนรู้ตลอดชีวิต,1,,61,
859,2025-06-06 00:24:17,2025-06-06 00:24:17,4,,"ตระหนักถึงความรับผิดชอบทางจริยธรรมและวิชาชีพในการปฏิบัติงานทางด้านวิศวกรรมคอมพิวเตอร์ และตัดสินใจอย่างมีเหตุผล โดยพิจารณาผลกระทบต่อบริบททางโลก เศรษฐกิจ สิ่งแวดล้อม และสังคม (an ability to recognize ethical and professional responsibilities in engineering situations and make informed judgments, which must consider the impact of engineering solutions in global, economic, environmental, and societal contexts)",1,,106,
863,2025-06-06 00:24:18,2025-06-06 00:24:18,8,,สามารถปฏิบัติหน้าที่ และงานที่ได้รับมอบหมายทางด้านวิศวกรรมคอมพิวเตอร์ด้วยวิธีการและเครื่องมือที่เหมาะสม [สำหรับแผนสหกิจศึกษา] (an ability to perform tasks and assigned duties in computer engineering using appropriate methods and tools [for cooperative education plan]),1,,106,
673,2025-03-19 14:35:00,2025-03-19 16:27:06,4,,"แสดงออกถึงการเคารพสิทธิ เห็นคุณค่า ความแตกต่างด้านเชื้อชาติ ศาสนา และวัฒนธรรม และศักดิ์ศรีของความเป็นมนุษย์ Demonstrate respect for rights of others, values ethnics, religion, and cultural diversity, and dignity of human being",1,,70,
679,2025-03-19 14:35:00,2025-03-19 16:27:06,5,,"แสดงออกถึงการมีจิตสาธารณะ คำนึงถึงส่วนรวมและสังคม Demonstrate public mind, concerning for public and society",1,,70,
848,2025-05-09 16:20:44,2025-05-09 16:20:44,1,,สังเคราะห์ความรู้ที่ลึกซึ้งและทันสมัยของศาสตร์ทางการพยาบาล ศาสตร์อื่นที่เกี่ยวข้อง และศาสตร์ทางการวิจัย ในการพัฒนาและจัดการปัญหาสุขภาพที่สำคัญและซับซ้อนของประชาชนในระดับชาติและนานาชาติ,1,,74,
849,2025-05-09 16:20:44,2025-05-09 16:20:44,2,,ออกแบบและดําเนินการวิจัยที่สร้างองค์ความรู้ใหม่ต่อวิชาชีพและระบบสุขภาพเพื่อส่งเสริมคุณภาพชีวิตของประชาชนแบบบูรณาการและส่งผลกระทบเชิงกว้างต่อนโยบาย,1,,74,
684,2025-03-19 14:35:00,2025-03-19 16:27:06,6,,"แสดงออกถึงการมีทัศนคติที่ดีต่อวิชาชีพการพยาบาล ตระหนักในคุณค่า และสิทธิของพยาบาล Demonstrate good attitude towards nursing profession, awareness of nurses’ values and rights",1,,70,
689,2025-03-19 16:27:06,2025-03-19 16:27:06,7,,"แสดงออกถึงการมีความรอบรู้และความเข้าใจในสาระสำคัญของศาสตร์ที่เป็นพื้นฐานชีวิตทั้งด้านสังคมศาสตร์ มนุษยศาสตร์ วิทยาศาสตร์ คณิตศาสตร์ และวิทยาศาสตร์สุขภาพ รวมถึงศาสตร์อื่นที่ส่งเสริมการพัฒนาทักษะแห่งศตวรรษ 21 ตลอดถึงความเป็นมนุษย์ที่สมบูรณ์และความเป็นพลเมืองโลกDemonstrate literacy and understanding of basic life science core contents including social science, human science, science, mathematics, and health sciences as well as other sciences which promote 21st century skills, humanity, and global citizenship",1,,70,
690,2025-03-19 16:27:06,2025-03-19 16:27:06,8,,แสดงออกถึงการมีความรู้และความเข้าใจในสาระสำคัญของหลักฐานเชิงประจักษ์ที่เกี่ยวข้องกับศาสตร์ทางวิชาชีพการพยาบาลและการผดุงครรภ์ที่เป็นปัจจุบันอย่างกว้างขวางและเป็นระบบDemonstrate knowledge and understanding of core evidences related to updated nursing and midwifery science broadly and systematically,1,,70,
691,2025-03-19 16:27:06,2025-03-19 16:27:06,9,,"แสดงออกถึงการมีความรู้และความเข้าใจในนโยบายและระบบสุขภาพของประเทศ และปัจจัยที่มีผลต่อระบบสุขภาพ Demonstrate knowledge and understanding of national health policy and health system, and factor influencing health system",1,,70,
692,2025-03-19 16:27:06,2025-03-19 16:27:06,10,,"แสดงออกถึงความตระหนักถึงความสำคัญ และการมีความรู้ในผลงานวิจัยและหลักฐานเชิงประจักษ์ทางการพยาบาลที่เป็นปัจจุบัน และการนำมาใช้ในการปฏิบัติทางการพยาบาลDemonstrate awareness of significance and knowledge regarding updated research and evidences, and their utilization in nursing practice",1,,70,
693,2025-03-19 16:27:06,2025-03-19 16:27:06,11,,แสดงออกถึงการมีความรู้และความเข้าใจในเรื่องการบริหารและการจัดการทางการพยาบาล Demonstrate knowing and understanding of nursing administration and management,1,,70,
694,2025-03-19 16:27:06,2025-03-19 16:27:06,12,,"แสดงออกถึงการมีความรู้และความเข้าใจในเรื่องสิทธิผู้ป่วย กฎหมายวิชาชีพและกฎหมายที่เกี่ยวข้อง หลักจริยธรรม และจรรยาบรรณวิชาชีพ Demonstrate of knowing and understanding of patient’s rights, professional laws and related laws, professional ethics and moral principles",1,,70,
695,2025-03-19 16:27:06,2025-03-19 16:27:06,13,,"แสดงออกถึงการมีความรู้ ความเข้าใจในเรื่องการเลือกใช้เทคโนโลยีดิจิทัลที่เหมาะสมกับประเภทการใช้งาน การสื่อสาร และผู้รับสาร Demonstrate of knowing and understanding of digital technology selection proper to the purpose, communication, and audiences",1,,70,
850,2025-05-09 16:20:44,2025-05-09 16:20:44,3,,มีภาวะผู้นํา สามารถนำการเปลี่ยนแปลงทางวิชาการและวิชาชีพ,1,,74,
851,2025-05-09 16:20:44,2025-05-09 16:20:44,4,,ใช้เทคโนโลยีดิจิทัลอย่างมีประสิทธิภาพเพื่อปรับปรุงคุณภาพและระบบการพยาบาล,1,,74,
852,2025-05-09 16:20:44,2025-05-09 16:20:44,5,,แสดงออกถึงจริยธรรมและจรรยาบรรณทางวิชาการ การวิจัยและวิชาชีพ,1,,74,
860,2025-06-06 00:24:17,2025-06-06 00:24:17,5,,"สามารถทำงานอย่างมีประสิทธิภาพในทีมที่สมาชิกร่วมกันเป็นผู้นำ สร้างสภาพแวดล้อมที่ส่งเสริมการทำงานร่วมกันและครอบคลุม กำหนดเป้าหมาย วางแผนงาน และบรรลุวัตถุประสงค์ (an ability to function effectively on a team whose members together provide leadership, create a collaborative and inclusive environment, establish goals, plan tasks, and meet objectives)",1,,106,
696,2025-03-19 16:27:06,2025-03-19 16:27:06,14,,"สามารถสืบค้นข้อมูลจากแหล่งข้อมูลที่หลากหลาย รวมทั้งสามารถวิเคราะห์ ทำความเข้าใจ และเลือกใช้ข้อมูลในการอ้างอิงเพื่อการพัฒนาตนเองและแก้ไขปัญหาอย่างสร้างสรรค์ Able to search data from various sources, analyze, make understanding, and selected reference data for creative self-development and problem solving",1,,70,
697,2025-03-19 16:27:06,2025-03-19 16:27:06,15,,"สามารถคิดอย่างเป็นระบบ คิดอย่างมีวิจารณญาณ และตัดสินใจทางคลินิก เพื่อหาแนวทางใหม่ในการแก้ไขปัญหาและการจัดการในการปฏิบัติงาน ตลอดจนวิเคราะห์ผลกระทบที่จะเกิดตามมาได้อย่างสร้างสรรค์ Able to think systematically and critically, and make clinical decision for new problem solving strategies and work management as well as critically analyze their consequences",1,,70,
