id,created_at,updated_at,no,category,deleted_at,course_id,plo_id,description
248,2024-11-09 15:01:47,2025-10-21 11:31:42,3,,,104,,ทำงานวิจัยบนพื้นฐานของจริยธรรมการวิจัย วิชาการ และจรรยาบรรณวิชาชีพ
18512,2025-10-21 11:31:42,2025-10-21 11:31:42,4,,,104,,สื่อสาร/รายงานผลงานวิจัย และเผยแพร่ผลงานวิจัยโดยการตีพิมพ์ในวารสารระดับชาติหรือนานาชาติ
18543,2025-10-21 13:06:17,2025-10-21 13:06:17,1,,,3254,,อภิปรายขั้นตอนของการพัฒนาเครื่องมือที่ใช้ในการวิจัยทางการพยาบาล
18544,2025-10-21 13:06:17,2025-10-21 13:06:17,2,,,3254,,อภิปรายขั้นตอนของการแปลเครื่องมือเพื่อการใช้ในการวิจัยทางการพยาบาลข้ามวัฒนธรรม และประเด็นที่เกี่ยวข้องกับการพัฒนาเครื่องมือเพื่อการวิจัยทางการพยาบาลได้
18545,2025-10-21 13:06:17,2025-10-21 13:06:17,3,,,3254,,วิพากษ์การพัฒนาและการใช้เครื่องมือที่เลือกสรรในงานวิจัยทางการพยาบาลได้
18546,2025-10-21 13:06:17,2025-10-21 13:06:17,4,,,3254,,นำเสนอการวิพากษ์การพัฒนาเครื่องมือและการใช้เครื่องมือที่เลือกสรรโดยคำนึงถึงจริยธรรมทางวิชาการได้
291,2024-11-09 15:03:58,2025-10-21 13:49:16,1,,,119,,วิเคราะห์ประเด็นปัญหาและแนวโน้มทางการบริหารทางการพยาบาลด้านภาวะผู้นำทางการพยาบาล  การบริหารองค์กร  การบริหารทรัพยากรมนุษย์  และคุณภาพและผลลัพธ์ทางการพยาบาล
292,2024-11-09 15:03:58,2025-10-21 13:49:16,2,,,119,,ให้ข้อเสนอแนะเชิงนโยบายในการปรับปรุงการบริหารทางการพยาบาลด้านภาวะผู้นำทางการพยาบาล  การบริหารองค์กร  การบริหารทรัพยากรมนุษย์  และคุณภาพและผลลัพธ์ทางการพยาบาล
293,2024-11-09 15:03:58,2025-10-21 13:49:16,3,,,119,,ให้ข้อเสนอแนะในการแก้ปัญหาทางจริยธรรมในการบริหารทางการพยาบาลด้านภาวะผู้นำทางการพยาบาล  การบริหารองค์กร  การบริหารทรัพยากรมนุษย์  และคุณภาพและผลลัพธ์ทางการพยาบาล
18579,2025-10-21 13:49:16,2025-10-21 13:49:16,4,,,119,,ใช้เทคโนโลยีดิจิทัลและเทคโนโลยีสารสนเทศเพื่อคัดสรรข้อมูลเพื่อประกอบการจัดเสวนาและสัมมนา
338,2024-11-09 15:08:31,2025-10-21 14:00:26,3,,,134,,ประเมินผลลัพธ์การจัดการในการพยาบาลเด็กขั้นสูงตามหลักจริยธรรม จรรยาบรรณวิชาชีพ โดยใช้แพลตฟอร์มเทคโนโลยีสารสนเทศในการสืบค้น สื่อสาร และจัดการข้อมูล การเป็นผู้นำ การทำงานเป็นทีมเพื่อพัฒนาแนวปฏิบัติในการพยาบาลเด็กป่วยที่มีปัญหาสุขภาพซับซ้อนและวิเคราะห์แนวทางการพัฒนานวัตกรรมทางการพยาบาลเด็ก
18993,2025-11-03 10:39:06,2025-11-03 10:39:06,2,,,3395,,Analyze the differences of management tools in healthcare organizations
15982,2025-06-07 19:04:31,2025-06-07 19:04:31,3,,,2201,,จัดทำบทเรียนระยะสั้นในการสร้างเสริมสุขภาพให้กับกลุ่มเป้าหมายต่าง ๆ ในชุมชน ได้อย่างจำเพาะ
18094,2025-10-09 10:31:48,2025-10-09 10:31:48,1,,,3005,,describe the basic concept of Bitcoin
18095,2025-10-09 10:31:48,2025-10-09 10:31:48,2,,,3005,,apply the transactions of Bitcoin
18096,2025-10-09 10:31:48,2025-10-09 10:31:48,3,,,3005,,analyze the financial system of Bitcoin in the startup ecosystem
18097,2025-10-09 10:31:48,2025-10-09 10:31:48,4,,,3005,,apply the financial system of Bitcoin in the startup ecosystem
18098,2025-10-09 10:31:48,2025-10-09 10:31:48,5,,,3005,,evaluate the risk of Bitcoin and its trend
18419,2025-10-21 10:07:39,2025-10-21 10:07:39,1,,,3225,,ประยุกต์ความรู้ที่เกี่ยวข้องกับการทำวิจัยทางการพยาบาลในการพัฒนาหัวข้อโครงร่างการวิจัยในประชากรที่เลือกสรรโดยคำนึงถึงหลักจริยธรรมการวิจัยได้
18420,2025-10-21 10:07:39,2025-10-21 10:07:39,2,,,3225,,วิเคราะห์กระบวนการการปฏิบัติตามหลักฐานเชิงประจักษ์เพื่อพัฒนาคุณภาพการพยาบาลในประชากรที่เลือกสรรได้
18421,2025-10-21 10:07:39,2025-10-21 10:07:39,3,,,3225,,วิจารณ์รายงานการวิจัย/รายงานการทบทวนอย่างเป็นระบบ/โครงการนำหลักฐานเชิงประจักษ์ไปใช้/การพัฒนา/หรือการนำแนวปฏิบัติทางคลินิกไปใช้ที่ตีพิมพ์ในวารสารวิชาการได้
18473,2025-10-21 11:08:37,2025-10-21 11:08:37,1,,,3238,,วิเคราะห์ภาวะเจ็บป่วยเล็กน้อยและเฉียบพลันโดยอาศัยหลักการวินิจฉัยแยกโรคและพยาธิสรีรวิทยา
18474,2025-10-21 11:08:37,2025-10-21 11:08:37,2,,,3238,,วางแผนการรักษาโรคเบื้องต้นโดยการใช้ยาและไม่ใช้ยาในระบบต่างๆ โดยคำนึงถึงความปลอดภัยของผู้ป่วยและจรรยาบรรณวิชาชีพ
18475,2025-10-21 11:08:37,2025-10-21 11:08:37,3,,,3238,,วางแผนให้คำปรึกษาและการส่งต่อโดยคำนึงถึงความปลอดภัยของผู้ป่วยและจรรยาบรรณวิชาชีพ
411,2024-11-09 15:09:26,2025-10-21 11:34:45,1,,,159,,พัฒนาโครงร่างวิจัยเพื่อพัฒนาระบบบริการและ/หรือคุณภาพการพยาบาลผู้ป่วยผู้ใหญ่และผู้สูงอายุ โดยใช้หลักฐานเชิงประจักษ์ ร่วมกับบูรณาการศาสตร์ทางการพยาบาลและศาสตร์ที่เกี่ยวข้อง
412,2024-11-09 15:09:26,2025-10-21 11:34:45,2,,,159,,ดำเนินโครงการวิจัยอย่างมีจริยธรรมเพื่อพัฒนาระบบบริการและ/หรือคุณภาพการพยาบาลผู้ป่วยผู้ใหญ่และผู้สูงอายุ
413,2024-11-09 15:09:26,2025-10-21 11:34:45,3,,,159,,วิเคราะห์และสรุปผลการวิจัยเพื่อพัฒนาระบบบริการและ/หรือคุณภาพการพยาบาลผู้ป่วยผู้ใหญ่และผู้สูงอายุ
18513,2025-10-21 11:34:45,2025-10-21 11:34:45,4,,,159,,นำเสนอโครงการวิจัย และผลการวิจัยอย่างมีประสิทธิภาพ
18514,2025-10-21 11:34:45,2025-10-21 11:34:45,5,,,159,,เผยแพร่ผลการวิจัยในวารสารวิชาการที่มีคุณภาพระดับชาติหรือนานาชาติอย่างมีจริยธรรม
18547,2025-10-21 13:08:55,2025-10-21 13:08:55,1,,,3255,,วิเคราะห์ปรัชญาและแนวคิดของการวิจัยเชิงปริมาณ และเชื่อมโยงกับการออกแบบการวิจัยเชิงปริมาณขั้นสูงได้
18548,2025-10-21 13:08:55,2025-10-21 13:08:55,2,,,3255,,วิเคราะห์จุดแข็ง จุดอ่อนของแบบวิจัยเชิงปริมาณชนิดต่าง ๆ ได้
18549,2025-10-21 13:08:55,2025-10-21 13:08:55,3,,,3255,,เสนอแนวทางการควบคุมคุณภาพการวิจัยเชิงปริมาณได้
18550,2025-10-21 13:08:55,2025-10-21 13:08:55,4,,,3255,,เสนอแนวทางในการป้องกันการละเมิดทางจริยธรรมการวิจัยได้
311,2024-11-09 15:04:53,2025-10-21 13:53:36,3,,,125,,อธิบายการตรวจรักษาพยาบาลโรคเบื้องต้น และการจัดการภาวะฉุกเฉินภัยพิบัติจากสารเคมี
18580,2025-10-21 13:53:36,2025-10-21 13:53:36,4,,,125,,ซักประวัติ ตรวจร่างกาย และแปลผลการตรวจทางห้องปฏิบัติการ
18581,2025-10-21 13:53:36,2025-10-21 13:53:36,5,,,125,,ใช้เครื่องมืออาชีวเวชศาสตร์และอาชีวสุขศาสตร์ พร้อมทั้งแปลผลการตรวจ
18582,2025-10-21 13:53:36,2025-10-21 13:53:36,6,,,125,,วิเคราะห์ปัญหาสุขภาพของคนทำงานจากข้อมูลการซักประวัติ การตรวจร่างกาย การตรวจตามความเสี่ยง และการตรวจทางห้องปฏิบัติการ
244,2024-11-09 15:01:47,2025-10-21 14:26:53,2,,,103,,วิเคราะห์บทบาทและสมรรถนะของผดุงครรภ์และผู้ปฏิบัติการผดุงครรภ์ขั้นสูงในการส่งเสริมการ     เตรียมตัวเพื่อการคลอดสำหรับสตรีตั้งครรภ์และครอบครัวและกลุ่มที่มีปัญหาซับซ้อน
18788,2025-10-27 13:26:43,2025-10-27 13:27:05,3,,,3307,,จำแนกชนิดของนวัตกรรมบรรจุภัณฑ์อาหารได้
15983,2025-06-07 19:04:31,2025-06-07 19:04:31,4,,,2201,,จัดทำสื่อหรือนวัตกรรมในการสร้างเสริมสุขภาพได้เหมาะสม
15984,2025-06-07 19:04:31,2025-06-07 19:04:31,5,,,2201,,จัดทำข้อเสนอโครงการกายภาพบำบัดสร้างเสริมสุขภาพโดยชุมชนมีส่วนร่วมได้อย่างเหมาะสม
15985,2025-06-07 19:04:31,2025-06-07 19:04:31,6,,,2201,,ดำเนินงาน การประเมินชุมชนและโครงการสร้างเสริมสุขภาพจำเพาะกับกลุ่มเป้าหมายในชุมชนได้อย่างมีประสิทธิผล
15986,2025-06-07 19:04:31,2025-06-07 19:04:31,7,,,2201,,จัดกิจกรรมการถอดบทเรียน จากการดำเนินการกายภาพบำบัดในชุมชนได้
15987,2025-06-07 19:04:31,2025-06-07 19:04:31,8,,,2201,,นำเสนอและร่วมแสดงความคิดเห็นในการสัมมนาได้อย่างมีประสิทธิผล
15988,2025-06-07 19:04:32,2025-06-07 19:04:32,1,,,2203,,เก็บและวิเคราะห์ข้อมูล อภิปราย และสรุปผลการศึกษาสำหรับภาคนิพนธ์ได้อย่างถูกต้องและมีจรรยาบรรณ
15989,2025-06-07 19:04:32,2025-06-07 19:04:32,2,,,2203,,ประยุกต์ทักษะด้านเทคโนโลยีเพื่อนำเสนอด้วยวาจาและลายลักษณ์อักษรได้อย่างมีประสิทธิภาพ
15990,2025-06-07 19:04:32,2025-06-07 19:04:32,3,,,2203,,อภิปรายงานวิจัยร่วมกับผู้อื่นได้อย่างเหมาะสม
16145,2025-06-09 10:16:23,2025-06-09 10:16:23,4,,,2428,,"มีคุณธรรม จริยธรรมวิจัย จรรยาบรรณทางวิชาการ และให้ความสำคัญของมาตรฐานความปลอดภัยในห้องปฏิบัติการ 
have morality, research ethics, academic ethics and be aware of safety standards in the laboratory."
16146,2025-06-09 10:16:23,2025-06-09 10:16:23,1,,,2429,,"มีความรู้ความเข้าใจเทคนิคการวิจัยทางกีฏวิทยาทางการแพทย์ สามารถประยุกต์ความรู้กับศาสตร์แขนงอื่นเพื่อสร้างองค์ความรู้ใหม่หรืองานวิจัยเชิงลึกได้ 
have knowledge and understanding of research techniques in medical entomology, be able to apply knowledge with other fields of science to create new knowledge or in-depth research."
16147,2025-06-09 10:16:23,2025-06-09 10:16:23,2,,,2429,,"รับผิดชอบต่อบทบาทและหน้าที่ของตนเองที่ได้รับมอบหมาย และต่อสังคม 
be responsible for assignments and social."
16148,2025-06-09 10:16:23,2025-06-09 10:16:23,1,,,2430,,"อธิบายสัณฐานวิทยาของยุงก้นปล่องทั้งระยะตัวอ่อนและระยะตัวเต็มวัยได้ 
explain the morphology of larval and adult stages of Anopheline mosquitoes in Thailand."
16149,2025-06-09 10:16:23,2025-06-09 10:16:23,2,,,2430,,"อธิบายเทคนิคการเก็บตัวอย่างและถนอมรักษาตัวอย่างยุงก้นปล่องทั้งระยะตัวอ่อนและระยะตัวเต็มวัยได้ 
explain the techniques for collection and preservation of larvae and adults of Anopheline mosquitoes in Thailand."
16150,2025-06-09 10:16:23,2025-06-09 10:16:23,3,,,2430,,"ประยุกต์รูปวิธานในการแยกชนิดของยุงก้นปล่องในประเทศไทย ทั้งระยะตัวอ่อนและระยะตัวเต็มวัยได้ 
apply mosquito keys for identification of larvae and adults of Anopheline mosquitoes in Thailand."
16151,2025-06-09 10:16:23,2025-06-09 10:16:23,4,,,2430,,"รับผิดชอบต่อการเรียนรู้ด้วยตนเอง 
be responsible for self-learning."
16152,2025-06-09 10:16:23,2025-06-09 10:16:23,1,,,2431,,"อธิบายสัณฐานวิทยาของยุงรำคาญทั้งระยะตัวอ่อนและระยะตัวเต็มวัยได้ 
explain the morphology of larval and adult stages of Culex mosquitoes in Thailand."
16153,2025-06-09 10:16:23,2025-06-09 10:16:23,2,,,2431,,"อธิบายเทคนิคการเก็บตัวอย่างและถนอมรักษาตัวอย่างยุงรำคาญทั้งระยะตัวอ่อนและระยะตัวเต็มวัยได้ 
explain the techniques for collection and preservation of larvae and adults of Culex mosquitoes in Thailand."
16154,2025-06-09 10:16:23,2025-06-09 10:16:23,3,,,2431,,"ประยุกต์รูปวิธานในการแยกชนิดของยุงรำคาญในประเทศไทย ทั้งระยะตัวอ่อนและระยะตัวเต็มวัยได้ 
apply mosquito keys for identification of larvae and adults of Culex mosquitoes in Thailand"
16155,2025-06-09 10:16:23,2025-06-09 10:16:23,4,,,2431,,"รับผิดชอบต่อการเรียนรู้ด้วยตนเอง 
be responsible for self-learning."
16156,2025-06-09 10:16:23,2025-06-09 10:16:23,1,,,2432,,"อธิบายสัณฐานวิทยาของยุงลายทั้งระยะตัวอ่อนและระยะตัวเต็มวัยได้ 
explain the morphology of larval and adult stages of Aedini mosquitoes in Thailand."
16157,2025-06-09 10:16:23,2025-06-09 10:16:23,2,,,2432,,"อธิบายเทคนิคการเก็บตัวอย่างและถนอมรักษาตัวอย่างยุงลายทั้งระยะตัวอ่อนและระยะตัวเต็มวัยได้ 
explain the techniques for collection and preservation of larvae and adults of Aedini mosquitoes in Thailand."
16158,2025-06-09 10:16:23,2025-06-09 10:16:23,3,,,2432,,"ประยุกต์รูปวิธานในการแยกชนิดของยุงลายในประเทศไทย ทั้งระยะตัวอ่อนและระยะตัวเต็มวัยได้ 
apply mosquito keys for identification of larvae and adults of Aedini mosquitoes in Thailand."
15602,2025-06-06 11:40:09,2025-06-06 11:40:09,1,,,2317,,อธิบายความสำคัญของการวิเคราะห์โครงสร้างในงานวิศวกรรมโครงสร้าง ประเภทของโครงสร้าง การจำลองโครงสร้าง และประเภทของแรงที่กระทำกับโครงสร้าง
15603,2025-06-06 11:40:09,2025-06-06 11:40:09,2,,,2317,,วิเคราะห์และหาแรงภายใน เส้นอินฟลูเอนซ์ การเสียรูปของโครงสร้างแบบดีเทอร์มิเนทภายใต้น้ำหนักบรรทุกประเภทต่างๆ โดยวิธีต่างๆ
15604,2025-06-06 11:40:09,2025-06-06 11:40:09,3,,,2317,,วิเคราะห์และหาแรงภายใน เส้นอินฟลูเอนซ์ การเสียรูปของโครงสร้างแบบอินดีเทอร์มิเนทภายใต้น้ำหนักบรรทุกประเภทต่างๆ โดยวิธีต่างๆ
15605,2025-06-06 11:40:09,2025-06-06 11:40:09,4,,,2317,,วิเคราะห์และหาแรงภายในและการเสียรูปของโครงแบบดีเทอร์มิเนทและอินดีเทอร์มิเนทจากน้ำหนักบรรทุกประเภทต่างๆ โดยการประยุกต์คอมพิวเตอร์ช่วยวิเคราะห์
18099,2025-10-09 10:33:45,2025-10-09 10:33:45,1,,,3006,,understand decision making and decision analysis concepts
18100,2025-10-09 10:33:45,2025-10-09 10:33:45,2,,,3006,,analyze decision-making problems using probability and decision theory
18101,2025-10-09 10:33:45,2025-10-09 10:33:45,3,,,3006,,solve decision-making problems to arrive at optimal decisions
18102,2025-10-09 10:33:45,2025-10-09 10:33:45,4,,,3006,,apply the methods of decision analysis in decision support systems for digital innovation
18103,2025-10-09 10:33:45,2025-10-09 10:33:45,5,,,3006,,implement decision model in the real- world applications for digital innovation
18422,2025-10-21 10:09:17,2025-10-21 10:09:17,1,,,3141,,อธิบายแนวคิดและทักษะพื้นฐานของการเป็นผู้ประกอบการนวัตกรรมอุตสาหกรรมเกษตร
18423,2025-10-21 10:09:17,2025-10-21 10:09:17,2,,,3141,,อธิบายแนวคิดการสร้างผลิตภัณฑ์นวัตกรรมอุตสาหกรรมเกษตรที่มีคุณภาพ ปลอดภัย และยั่งยืนได้
18424,2025-10-21 10:09:17,2025-10-21 10:09:17,3,,,3141,,อธิบายแนวโน้มและภาพรวมธุรกิจนวัตกรรมอุตสาหกรรมเกษตรได้
18476,2025-10-21 11:10:07,2025-10-21 11:10:07,1,,,3239,,วิเคราะห์ปัญหาการวิจัยทางการพยาบาลเวชปฏิบัติชุมชนในหน่วยงาน
18477,2025-10-21 11:10:08,2025-10-21 11:10:08,2,,,3239,,ดำเนินการวิจัยโดยใช้ความรู้ทางทฤษฎี อิงหลักฐานเชิงประจักษ์และใช้ระเบียบวิธีวิจัยและจริยธรรมการวิจัยที่เหมาะสม
18478,2025-10-21 11:10:08,2025-10-21 11:10:08,3,,,3239,,เผยแพร่รายงานการค้นคว้าอิสระโดยการตีพิมพ์ในวารสารระดับชาติ หรือการนำเสนอในการประชุมวิชาการระดับชาติที่สาขาวิชายอมรับ
18515,2025-10-21 11:36:16,2025-10-21 11:36:16,1,,,3248,,อธิบายแนวคิดหลักของเซลล์วิทยาได้
18516,2025-10-21 11:36:16,2025-10-21 11:36:16,2,,,3248,,อธิบายแนวคิดเกี่ยวกับสุขภาพและโรคได้
18517,2025-10-21 11:36:16,2025-10-21 11:36:16,3,,,3248,,อธิบายหลักการทางเภสัชวิทยาได้
18551,2025-10-21 13:10:31,2025-10-21 13:10:31,1,,,3256,,วิเคราะห์ประวัติ และแนวโน้มของศาสตร์และปรัชญาทางวิทยาศาสตร์
17050,2025-06-20 18:30:09,2025-06-20 18:30:09,1,,,2005,,ไม่มีข้อมูล โปรดติดต่อแอดมินหลักสูตร
17310,2025-07-22 10:19:37,2025-07-22 10:19:37,3,,,2684,,ทบทวนวรรณกรรมจากงานวิจัยที่ทันสมัยได้
17311,2025-07-22 10:19:37,2025-07-22 10:19:37,4,,,2684,,ช่วยดำเนินการวิจัยทางคลินิกได้
17592,2025-08-17 11:58:16,2025-08-17 11:58:16,4,,,1897,,เสนอแนะทางเลือกของการแก้ปัญหาที่เหมาะสม
17883,2025-09-24 11:03:32,2025-09-24 11:03:32,2,,,2860,,อธิบายบทบาทและคุณค่าของวรรณกรรมไทย
17884,2025-09-24 11:03:32,2025-09-24 11:03:32,3,,,2860,,อธิบายความสัมพันธ์ระหว่างวรรณกรรมไทยกับสังคมไทย
17885,2025-09-24 11:03:32,2025-09-24 11:03:32,4,,,2860,,อธิบายภาพสะท้อนสังคมไทยและวัฒนธรรมไทยจากวรรณกรรม
17886,2025-09-24 11:03:32,2025-09-24 11:03:32,5,,,2860,,วิจารณ์วรรณกรรมไทยที่คัดสรร
17887,2025-09-24 11:03:32,2025-09-24 11:03:32,1,,,2861,,อธิบายความหมายของวัฒนธรรม
17888,2025-09-24 11:03:32,2025-09-24 11:03:32,2,,,2861,,อธิบายความหมายและระบุประเภทของสื่อสิ่งพิมพ์ สื่อภาพเคลื่อนไหว และสื่อออนไลน์
17889,2025-09-24 11:03:32,2025-09-24 11:03:32,3,,,2861,,อภิปรายวัฒนธรรมไทยแนวขนบ
17890,2025-09-24 11:03:32,2025-09-24 11:03:32,4,,,2861,,อภิปรายวัฒนธรรมประชานิยมในสังคมไทย
17891,2025-09-24 11:03:32,2025-09-24 11:03:32,1,,,2862,,อธิบายมโนทัศน์สำคัญของหัวข้อเลือกสรร
17892,2025-09-24 11:03:32,2025-09-24 11:03:32,2,,,2862,,สื่อสารภาษาไทยเกี่ยวกับหัวข้อเลือกสรร
18104,2025-10-09 10:43:36,2025-10-09 10:43:36,1,,,3007,,"explain development of technological innovation, social innovation and stepping into smart society"
18105,2025-10-09 10:43:36,2025-10-09 10:43:36,2,,,3007,,"explain concept of data sharing in social network, virtual communities, design thinking, digital economy and digitization"
16159,2025-06-09 10:16:23,2025-06-09 10:16:23,4,,,2432,,"รับผิดชอบต่อการเรียนรู้ด้วยตนเอง 
be responsible for self-learning."
16160,2025-06-09 10:16:23,2025-06-09 10:16:23,1,,,2433,,"มีความรู้ความเข้าใจเรื่องกระแสงานวิจัยปรสิตวิทยาในปัจจุบัน รวมถึงเรียนรู้ทฤษฎีและหลักการของเทคโนโลยีสมัยใหม่ที่สามารถนำไปประยุกต์ใช้ในงานวิจัยด้านปรสิตวิทยาได้ 
have knowledge and understanding of current trends in parasitology research. Know the theories and principles of modern technology that can be applied in parasitology research."
16161,2025-06-09 10:16:23,2025-06-09 10:16:23,2,,,2433,,"รับผิดชอบต่อบทบาทและหน้าที่ของตนเองที่ได้รับมอบหมาย และต่อสังคม 
be responsible for assignments and social."
16162,2025-06-09 10:16:23,2025-06-09 10:16:23,1,,,2434,,"มีความรู้พื้นฐานทางปรสิตวิทยาการแพทย์และศาสตร์แขนงที่เกี่ยวข้องกับงานวิจัย ประยุกต์ใช้ความรู้ของปรสิตวิทยากับศาสตร์แขนงอื่น เพื่อสร้างความรู้ใหม่หรืองานวิจัยเชิงลึกด้านปรสิตวิทยาทางการแพทย์ 
have basic knowledge of medical parasitology and other fields of science involving research, apply knowledge of parasitology with other fields to create new knowledge or advanced research."
16163,2025-06-09 10:16:23,2025-06-09 10:16:23,2,,,2434,,"ประยุกต์ใช้เทคนิคที่จำเป็นด้านปรสิตวิทยาและประยุกต์ใช้ข้อมูลสารสนเทศ โปรแกรมคอมพิวเตอร์ เพื่อการตรวจวินิจฉัยโรคปรสิตและสร้างงานวิจัยได้อย่างเหมาะสม 
apply parasitological techniques and information tools, computer programs to diagnose parasite diseases and create research appropriately."
16164,2025-06-09 10:16:23,2025-06-09 10:16:23,3,,,2434,,"สื่อสาร นำเสนอ และเขียนเชิงวิชาการด้วยภาษาอังกฤษได้ตามมาตรฐานสากล รวมถึงใช้เทคโนโลยีสารสนเทศประกอบการนำเสนอผลงานได้อย่างมีประสิทธิภาพ 
communicate, present, and write academically in English according to international standards, including use information technology for effective presentation."
16165,2025-06-09 10:16:23,2025-06-09 10:16:23,4,,,2434,,"รับผิดชอบต่อบทบาทและหน้าที่ของตนเองที่ได้รับมอบหมาย และต่อสังคม 
be responsible for assignment and social."
16166,2025-06-09 10:16:23,2025-06-09 10:16:23,5,,,2434,,"แสวงหาความรู้ เพื่อนำมาตอบโจทย์ปัญหาวิจัยด้วยตนเอง 
seek knowledge to solve research problems independently."
16167,2025-06-09 10:16:23,2025-06-09 10:16:23,6,,,2434,,"มีคุณธรรม จริยธรรมวิจัย จรรยาบรรณทางวิชาการ และให้ความสำคัญของมาตรฐานความปลอดภัยในห้องปฏิบัติการ 
have morality, research ethics, academic ethics and be aware of safety standards in the laboratory."
16168,2025-06-09 10:16:24,2025-06-09 10:16:24,1,,,2435,,"มีความรู้พื้นฐานทางปรสิตวิทยาการแพทย์และศาสตร์แขนงที่เกี่ยวข้องกับงานวิจัย ประยุกต์ความรู้ของปรสิตวิทยากับศาสตร์แขนงอื่น เพื่อสร้างความรู้ใหม่หรืองานวิจัยเชิงลึกด้านปรสิตวิทยาทางการแพทย์ 
have basic knowledge of medical parasitology and other fields of science involving research, apply knowledge of parasitology with other fields to create new knowledge or advanced research."
16169,2025-06-09 10:16:24,2025-06-09 10:16:24,2,,,2435,,"ประยุกต์ใช้เทคนิคที่จำเป็นด้านปรสิตวิทยาและประยุกต์ใช้ข้อมูลสารสนเทศ โปรแกรมคอมพิวเตอร์ เพื่อการตรวจวินิจฉัยโรคปรสิตและสร้างงานวิจัยได้อย่างเหมาะสม 
apply parasitological techniques and information tools, computer programs to diagnose parasite diseases and create research appropriately."
16170,2025-06-09 10:16:24,2025-06-09 10:16:24,3,,,2435,,"สื่อสาร นำเสนอ และเขียนเชิงวิชาการด้วยภาษาอังกฤษได้ตามมาตรฐานสากล รวมถึงใช้เทคโนโลยีสารสนเทศประกอบการนำเสนอผลงานได้อย่างมีประสิทธิภาพ 
communicate, present, and write academically in English according to international standards, including use information technology for effective presentation."
16171,2025-06-09 10:16:24,2025-06-09 10:16:24,4,,,2435,,"รับผิดชอบต่อบทบาทและหน้าที่ของตนเองที่ได้รับมอบหมาย และต่อสังคม 
be responsible for assignment and social."
16172,2025-06-09 10:16:24,2025-06-09 10:16:24,5,,,2435,,"แสวงหาความรู้ เพื่อนำมาตอบโจทย์ปัญหาวิจัยด้วยตนเอง 
seek knowledge to solve research problems independently."
16426,2025-06-09 17:40:59,2025-06-09 17:40:59,2,,,2504,,เขียนอธิบายงานทดลองและผลการทดลอง วิเคราะห์และวิจารณ์ผลการทดลอง รวมทั้งสรุปผลในเล่มดุษฎีนิพนธ์
15608,2025-06-06 13:17:03,2025-06-06 13:17:03,1,,,2359,,การสื่อสารเบื้องต้นสำหรับผู้ประกอบการ
15609,2025-06-06 13:17:03,2025-06-06 13:17:03,2,,,2359,,วิเคราะห์และประเมินเทคโนโลยีสื่อและการพัฒนาการของสื่อสำหรับผู้ประกอบการ
18106,2025-10-09 10:43:36,2025-10-09 10:43:36,3,,,3007,,apply design thinking to solve and create opportunity for disruption society in the present and future
18425,2025-10-21 10:10:07,2025-10-21 10:10:07,1,,,3226,,Explain the impact of digital transformation on management science principles and practices.
18426,2025-10-21 10:10:07,2025-10-21 10:10:07,2,,,3226,,Explain strategies for integrating emerging technologies into management science applications.
18427,2025-10-21 10:10:07,2025-10-21 10:10:07,3,,,3226,,Explain a digital transformation plan for a business process.
439,2024-11-09 15:09:42,2025-10-21 11:11:07,2,,,168,,ดำเนินการวิจัยในการแก้ปัญหางานวิจัยโดยใช้ความรู้ทางทฤษฎี อิงหลักฐานเชิงประจักษ์และใช้ระเบียบวิธีวิจัยและจริยธรรมการวิจัยที่เหมาะสม
440,2024-11-09 15:09:42,2025-10-21 11:11:07,3,,,168,,เผยแพร่ผลงานวิจัยโดยการตีพิมพ์ในวารสารระดับชาติหรือนานาชาติ
18552,2025-10-21 13:10:31,2025-10-21 13:10:31,2,,,3256,,วิเคราะห์แนวคิดเรื่องความจริง ความรู้ และการเข้าถึงความจริง
18994,2025-11-03 10:39:06,2025-11-03 10:39:06,3,,,3395,,Developing strategic plan for a healthcare organization
16173,2025-06-09 10:16:24,2025-06-09 10:16:24,6,,,2435,,"มีคุณธรรม จริยธรรมวิจัย จรรยาบรรณทางวิชาการ และให้ความสำคัญของมาตรฐานความปลอดภัยในห้องปฏิบัติการ 
have morality, research ethics, academic ethics and be aware of safety standards in the laboratory."
16188,2025-06-09 11:00:22,2025-06-09 11:00:22,1,,,2440,,"มีความรู้พื้นฐานด้านอณูพันธุศาสตร์ เข้าใจทฤษฎีและสามารถปฏิบัติเทคนิคทางอณูพันธุศาสตร์ได้ 
have basic knowledge in molecular genetics. Understand the theory and be able to conduct the molecular genetic techniques"
16427,2025-06-09 17:40:59,2025-06-09 17:40:59,3,,,2504,,นำเสนอผลงานวิจัย
16430,2025-06-10 08:48:53,2025-06-10 08:48:53,3,,,2505,,อธิบายแนวคิดเบื้องต้นเกี่ยวกับเศรษฐศาสตร์สวัสดิการและสินค้าสาธารณะ
16431,2025-06-10 08:48:53,2025-06-10 08:48:53,4,,,2505,,ประยุกต์ทฤษฎีเศรษฐศาสตร์จุลภาคเบื้องต้นกับปัญหาเศรษฐกิจและนโยบายเศรษฐกิจในระดับจุลภาค
16432,2025-06-10 08:48:53,2025-06-10 08:48:53,5,,,2505,,ประยุกต์ทฤษฎีเศรษฐศาสตร์จุลภาคเบื้องต้นกับชีวิตประจำวัน
